Country,Product CN Code,2026,2027,2028
Australia,720211,1.859,2.028,2.197
Australia,720219,,,
Australia,720241,2.585,2.82,3.055
Australia,720249,,,
Australia,72026000,3.828,4.176,4.524
Australia,7203,,,
Australia,7205,3.091,3.372,3.653
,7205,,,
Australia,72061000,3.212,3.504,3.796
Australia,72069000,3.212,3.504,3.796
,72069000,,,
Australia,72071111,3.212,3.504,3.796
Australia,72071114,3.212,3.504,3.796
Australia,72071116,3.212,3.504,3.796
Australia,72071190,3.212,3.504,3.796
Australia,72071210,3.212,3.504,3.796
Australia,72071290,3.212,3.504,3.796
Australia,72071912,3.212,3.504,3.796
Australia,72071919,3.212,3.504,3.796
Australia,72071980,3.212,3.504,3.796
Australia,72072011,3.212,3.504,3.796
Australia,72072015,3.212,3.504,3.796
Australia,72072017,3.212,3.504,3.796
Australia,72072019,3.212,3.504,3.796
Australia,72072032,3.212,3.504,3.796
Australia,72072039,3.212,3.504,3.796
Australia,72072052,3.212,3.504,3.796
Australia,72072059,3.212,3.504,3.796
Australia,72072080,3.212,3.504,3.796
Australia,7208,3.267,3.564,3.861
Australia,7209,3.3,3.6,3.9
Australia,7210,3.3,3.6,3.9
,7210,,,
Australia,72111300,3.267,3.564,3.861
Australia,72111400,3.267,3.564,3.861
Australia,72111900,3.267,3.564,3.861
Australia,721123,3.3,3.6,3.9
Australia,72112900,3.3,3.6,3.9
Australia,721190,3.3,3.6,3.9
Australia,7212,3.3,3.6,3.9
Australia,7213,3.212,3.504,3.796
,7213,,,
Australia,72141000,3.212,3.504,3.796
Australia,72142000,3.212,3.504,3.796
Australia,72143000,3.212,3.504,3.796
Australia,721491,3.212,3.504,3.796
Australia,721499,3.212,3.504,3.796
Australia,7215,3.212,3.504,3.796
Australia,7216,3.212,3.504,3.796
,7216,,,
Australia,721710,3.212,3.504,3.796
Australia,721720,3.212,3.504,3.796
Australia,721730,3.212,3.504,3.796
Australia,721790,3.212,3.504,3.796
,721790,,,
Australia,72181000,3.872,4.224,4.576
Australia,721891,3.96,4.32,4.68
Australia,72189911,3.96,4.32,4.68
Australia,72189919,3.872,4.224,4.576
Australia,72189920,3.96,4.32,4.68
Australia,72189980,3.872,4.224,4.576
,72189980,,,
Australia,72191100,3.96,4.32,4.68
Australia,721912,3.96,4.32,4.68
Australia,721913,3.96,4.32,4.68
Australia,721914,3.96,4.32,4.68
Australia,721921,3.96,4.32,4.68
Australia,721922,3.96,4.32,4.68
Australia,72192300,3.96,4.32,4.68
Australia,72192400,3.96,4.32,4.68
Australia,72193100,3.993,4.356,4.719
Australia,721932,3.993,4.356,4.719
Australia,721933,3.993,4.356,4.719
Australia,721934,3.993,4.356,4.719
Australia,721935,3.993,4.356,4.719
Australia,721990,3.993,4.356,4.719
,721990,,,
Australia,72201100,3.96,4.32,4.68
Australia,72201200,3.96,4.32,4.68
Australia,722020,3.993,4.356,4.719
Australia,722090,3.993,4.356,4.719
Australia,7221,3.872,4.224,4.576
,7221,,,
Australia,722211,3.872,4.224,4.576
Australia,722219,3.872,4.224,4.576
Australia,722220,3.872,4.224,4.576
Australia,722230,3.872,4.224,4.576
Australia,722240,3.872,4.224,4.576
,722240,,,
Australia,722300,3.872,4.224,4.576
,722300,,,
Australia,722410,3.883,4.236,4.589
Australia,72249002,3.971,4.332,4.693
Australia,72249003,3.971,4.332,4.693
Australia,72249005,3.971,4.332,4.693
Australia,72249007,3.971,4.332,4.693
Australia,72249014,3.971,4.332,4.693
Australia,72249018,3.883,4.236,4.589
Australia,72249031,3.971,4.332,4.693
Australia,72249038,3.971,4.332,4.693
Australia,72249090,3.883,4.236,4.589
,72249090,,,
Australia,72251100,5.236,5.712,6.188
Australia,72251910,3.971,4.332,4.693
Australia,72251990,4.015,4.38,4.745
Australia,722530,3.971,4.332,4.693
Australia,722540,3.971,4.332,4.693
Australia,722550,4.015,4.38,4.745
Australia,72259100,4.015,4.38,4.745
Australia,72259200,4.015,4.38,4.745
Australia,72259900,4.015,4.38,4.745
,72259900,,,
Australia,72261100,5.236,5.712,6.188
Australia,72261910,3.971,4.332,4.693
Australia,72261980,4.015,4.38,4.745
Australia,72262000,3.971,4.332,4.693
Australia,722691,3.971,4.332,4.693
Australia,72269200,4.015,4.38,4.745
Australia,722699,4.015,4.38,4.745
Australia,7227,3.883,4.236,4.589
,7227,,,
Australia,72281020,3.883,4.236,4.589
Australia,72281050,3.883,4.236,4.589
Australia,72281090,3.883,4.236,4.589
Australia,722820,3.883,4.236,4.589
Australia,722830,3.883,4.236,4.589
Australia,722840,3.883,4.236,4.589
Australia,722850,3.883,4.236,4.589
Australia,722860,3.883,4.236,4.589
Australia,722870,3.883,4.236,4.589
Australia,72288000,3.883,4.236,4.589
Australia,7229,3.883,4.236,4.589
Australia,7301,3.3,3.6,3.9
Australia,7302,3.652,3.984,4.316
,7302,,,
Australia,730300,3.069,3.348,3.627
,730300,,,
Australia,73041100,3.872,4.224,4.576
Australia,730419,3.212,3.504,3.796
Australia,73042200,3.872,4.224,4.576
Australia,73042300,3.212,3.504,3.796
Australia,73042400,3.872,4.224,4.576
Australia,730429,3.212,3.504,3.796
Australia,730431,3.212,3.504,3.796
Australia,730439,3.212,3.504,3.796
Australia,73044100,3.872,4.224,4.576
Australia,730449,3.872,4.224,4.576
Australia,730451,3.113,3.396,3.679
Australia,730459,3.113,3.396,3.679
Australia,73049000,3.212,3.504,3.796
Australia,7305,3.3,3.6,3.9
,7305,,,
Australia,73061100,3.993,4.356,4.719
Australia,73061900,3.3,3.6,3.9
Australia,73062100,3.993,4.356,4.719
Australia,73062900,3.3,3.6,3.9
Australia,73063012,3.3,3.6,3.9
Australia,73063018,3.267,3.564,3.861
Australia,73063041,3.3,3.6,3.9
Australia,73063049,3.3,3.6,3.9
Australia,73063072,3.3,3.6,3.9
Australia,73063077,3.3,3.6,3.9
Australia,73063080,3.3,3.6,3.9
Australia,73064020,3.993,4.356,4.719
Australia,73064080,3.96,4.32,4.68
Australia,73065021,3.267,3.564,3.861
Australia,73065029,3.223,3.516,3.809
Australia,73065080,3.267,3.564,3.861
Australia,73066110,3.993,4.356,4.719
Australia,73066192,3.3,3.6,3.9
Australia,73066199,3.3,3.6,3.9
Australia,73066910,3.993,4.356,4.719
Australia,73066990,3.3,3.6,3.9
Australia,73069000,3.3,3.6,3.9
,73069000,,,
Australia,730711,3.069,3.348,3.627
Australia,73071910,3.069,3.348,3.627
Australia,73071990,3.212,3.504,3.796
Australia,73072100,3.3,3.6,3.9
Australia,730722,3.3,3.6,3.9
Australia,730723,3.3,3.6,3.9
Australia,730729,3.3,3.6,3.9
Australia,73079100,3.212,3.504,3.796
Australia,730792,3.212,3.504,3.796
Australia,730793,3.212,3.504,3.796
Australia,730799,3.212,3.504,3.796
Australia,7308,3.52,3.84,4.16
Australia,7309,3.586,3.912,4.238
Australia,7310,3.3,3.6,3.9
,7310,,,
Australia,731100,3.487,3.804,4.121
,731100,,,
Australia,73181100,3.212,3.504,3.796
Australia,73181210,3.872,4.224,4.576
Australia,73181290,3.212,3.504,3.796
Australia,73181300,3.212,3.504,3.796
Australia,73181410,3.872,4.224,4.576
Australia,73181491,3.212,3.504,3.796
Australia,73181499,3.212,3.504,3.796
Australia,731815,3.3,3.6,3.9
Australia,731816,3.399,3.708,4.017
Australia,73181900,3.212,3.504,3.796
Australia,73182100,3.212,3.504,3.796
Australia,73182200,3.212,3.504,3.796
Australia,73182300,3.212,3.504,3.796
Australia,73182400,3.212,3.504,3.796
Australia,73182900,3.212,3.504,3.796
,73182900,,,
Australia,73261100,3.212,3.504,3.796
Australia,732619,3.212,3.504,3.796
Australia,73262000,3.212,3.504,3.796
Australia,73269030,3.212,3.504,3.796
Australia,73269040,3.212,3.504,3.796
Australia,73269050,3.212,3.504,3.796
Australia,73269060,3.212,3.504,3.796
Australia,73269092,3.212,3.504,3.796
Australia,73269094,3.212,3.504,3.796
Australia,73269096,3.212,3.504,3.796
Australia,73269098,3.3,3.6,3.9
Azerbaijan,25070080,,,
Azerbaijan,25231000,,,
Azerbaijan,25231000,0.979,1.068,1.157
Azerbaijan,25232100,,,
Azerbaijan,25232900,1.034,1.128,1.222
Azerbaijan,25239000,,,
Azerbaijan,25239000,0.99,1.08,1.17
Azerbaijan,25233000,,,
Azerbaijan,28080000,2.727,2.727,2.727
Azerbaijan,28141000,2.273,2.273,2.273
Azerbaijan,28142000,0.687,0.687,0.687
Azerbaijan,28342100,2.232,2.232,2.232
Azerbaijan,3102,,,
Azerbaijan,31021012,0.515,0.515,0.515
Azerbaijan,31021015,0.838,0.838,0.838
Azerbaijan,31021019,1.545,1.545,1.545
Azerbaijan,31021090,1.515,1.515,1.515
Azerbaijan,31022100,0.697,0.697,0.697
Azerbaijan,31022900,1.465,1.465,1.465
Azerbaijan,31023010,1.697,1.697,1.697
Azerbaijan,31023090,2.616,2.616,2.616
Azerbaijan,31024010,2.242,2.242,2.242
Azerbaijan,31024090,2.242,2.242,2.242
Azerbaijan,31025000,4.252,4.252,4.252
Azerbaijan,31026000,2.192,2.192,2.192
Azerbaijan,31028000,1.656,1.656,1.656
Azerbaijan,31029000,1.717,1.717,1.717
Azerbaijan,3105,,,
Azerbaijan,31051000,0.869,0.869,0.869
Azerbaijan,31052010,1.131,1.131,1.131
Azerbaijan,31052090,0.778,0.778,0.778
Azerbaijan,31053000,0.556,0.556,0.556
Azerbaijan,31054000,0.354,0.354,0.354
Azerbaijan,31055100,1.555,1.555,1.555
Azerbaijan,31055900,0.667,0.667,0.667
Azerbaijan,31059020,1.485,1.485,1.485
Azerbaijan,31059080,0.768,0.768,0.768
Azerbaijan,7601,1.87,2.04,2.21
Azerbaijan,7603,2.079,2.268,2.457
Azerbaijan,76041010,2.332,2.544,2.756
Azerbaijan,76041090,2.343,2.556,2.769
Azerbaijan,76042100,2.343,2.556,2.769
Azerbaijan,76042910,2.332,2.544,2.756
Azerbaijan,76042990,2.343,2.556,2.769
Azerbaijan,7605,2.332,2.544,2.756
Azerbaijan,7606,2.827,3.084,3.341
Azerbaijan,7607,2.827,3.084,3.341
Azerbaijan,7608,2.343,2.556,2.769
Azerbaijan,76090000,2.343,2.556,2.769
Azerbaijan,76101000,2.343,2.556,2.769
Azerbaijan,761090,2.343,2.556,2.769
Azerbaijan,76109010,2.343,2.556,2.769
Azerbaijan,76109090,2.343,2.556,2.769
Azerbaijan,76110000,2.827,3.084,3.341
Azerbaijan,7612,2.827,3.084,3.341
Azerbaijan,76130000,2.827,3.084,3.341
Azerbaijan,7614,2.332,2.544,2.756
Azerbaijan,76161000,2.827,3.084,3.341
Azerbaijan,76169100,2.827,3.084,3.341
Azerbaijan,76169910,2.079,2.268,2.457
Azerbaijan,76169990,2.827,3.084,3.341
Azerbaijan,28041000,11.902,12.984,14.066
Azerbaijan,26011200,0.132,0.144,0.156
Azerbaijan,7201,,,
Azerbaijan,720211,,,
Azerbaijan,720219,,,
Azerbaijan,720241,,,
Azerbaijan,720249,,,
Azerbaijan,72026000,,,
Azerbaijan,7203,,,
Azerbaijan,7205,1.65,1.8,1.95
,7205,,,
Azerbaijan,72061000,0.143,0.156,0.169
Azerbaijan,72069000,0.154,0.168,0.182
,72069000,,,
Azerbaijan,72071111,0.154,0.168,0.182
Azerbaijan,72071114,0.154,0.168,0.182
Azerbaijan,72071116,0.154,0.168,0.182
Azerbaijan,72071190,0.143,0.156,0.169
Azerbaijan,72071210,0.154,0.168,0.182
Azerbaijan,72071290,0.143,0.156,0.169
Azerbaijan,72071912,0.154,0.168,0.182
Azerbaijan,72071919,0.143,0.156,0.169
Azerbaijan,72071980,0.154,0.168,0.182
Azerbaijan,72072011,0.154,0.168,0.182
Azerbaijan,72072015,0.154,0.168,0.182
Azerbaijan,72072017,0.154,0.168,0.182
Azerbaijan,72072019,0.143,0.156,0.169
Azerbaijan,72072032,0.154,0.168,0.182
Azerbaijan,72072039,0.143,0.156,0.169
Azerbaijan,72072052,0.154,0.168,0.182
Azerbaijan,72072059,0.143,0.156,0.169
Azerbaijan,72072080,0.154,0.168,0.182
Azerbaijan,7208,0.154,0.168,0.182
Azerbaijan,7209,0.154,0.168,0.182
Azerbaijan,7210,0.154,0.168,0.182
,7210,,,
Azerbaijan,72111300,0.154,0.168,0.182
Azerbaijan,72111400,0.154,0.168,0.182
Azerbaijan,72111900,0.154,0.168,0.182
Azerbaijan,721123,0.154,0.168,0.182
Azerbaijan,72112900,0.154,0.168,0.182
Azerbaijan,721190,0.154,0.168,0.182
Azerbaijan,7212,0.154,0.168,0.182
Azerbaijan,7213,0.154,0.168,0.182
,7213,,,
Azerbaijan,72141000,0.143,0.156,0.169
Azerbaijan,72142000,0.154,0.168,0.182
Azerbaijan,72143000,0.154,0.168,0.182
Azerbaijan,721491,0.154,0.168,0.182
Azerbaijan,721499,0.154,0.168,0.182
Azerbaijan,7215,0.154,0.168,0.182
Azerbaijan,7216,0.154,0.168,0.182
,7216,,,
Azerbaijan,721710,0.154,0.168,0.182
Azerbaijan,721720,0.154,0.168,0.182
Azerbaijan,721730,0.154,0.168,0.182
Azerbaijan,721790,0.154,0.168,0.182
,721790,,,
Azerbaijan,72181000,2.827,3.084,3.341
Azerbaijan,721891,2.827,3.084,3.341
Azerbaijan,72189911,2.827,3.084,3.341
Azerbaijan,72189919,2.827,3.084,3.341
Azerbaijan,72189920,2.827,3.084,3.341
Azerbaijan,72189980,2.827,3.084,3.341
,72189980,,,
Azerbaijan,72191100,2.827,3.084,3.341
Azerbaijan,721912,2.827,3.084,3.341
Azerbaijan,721913,2.827,3.084,3.341
Azerbaijan,721914,2.827,3.084,3.341
Azerbaijan,721921,2.827,3.084,3.341
Azerbaijan,721922,2.827,3.084,3.341
Azerbaijan,72192300,2.827,3.084,3.341
Azerbaijan,72192400,2.827,3.084,3.341
Azerbaijan,72193100,2.827,3.084,3.341
Azerbaijan,721932,2.827,3.084,3.341
Azerbaijan,721933,2.827,3.084,3.341
Azerbaijan,721934,2.827,3.084,3.341
Azerbaijan,721935,2.827,3.084,3.341
Azerbaijan,721990,2.827,3.084,3.341
,721990,,,
Azerbaijan,72201100,2.827,3.084,3.341
Azerbaijan,72201200,2.827,3.084,3.341
Azerbaijan,722020,2.827,3.084,3.341
Azerbaijan,722090,2.827,3.084,3.341
Azerbaijan,7221,2.827,3.084,3.341
,7221,,,
Azerbaijan,722211,2.827,3.084,3.341
Azerbaijan,722219,2.827,3.084,3.341
Azerbaijan,722220,2.827,3.084,3.341
Azerbaijan,722230,2.827,3.084,3.341
Azerbaijan,722240,2.827,3.084,3.341
,722240,,,
Azerbaijan,722300,2.827,3.084,3.341
,722300,,,
Azerbaijan,722410,2.541,2.772,3.003
Azerbaijan,72249002,2.541,2.772,3.003
Azerbaijan,72249003,2.541,2.772,3.003
Azerbaijan,72249005,2.541,2.772,3.003
Azerbaijan,72249007,2.541,2.772,3.003
Azerbaijan,72249014,2.541,2.772,3.003
Azerbaijan,72249018,2.541,2.772,3.003
Azerbaijan,72249031,2.541,2.772,3.003
Azerbaijan,72249038,2.541,2.772,3.003
Azerbaijan,72249090,2.541,2.772,3.003
,72249090,,,
Azerbaijan,72251100,4.081,4.452,4.823
Azerbaijan,72251910,2.541,2.772,3.003
Azerbaijan,72251990,2.541,2.772,3.003
Azerbaijan,722530,2.541,2.772,3.003
Azerbaijan,722540,2.541,2.772,3.003
Azerbaijan,722550,2.541,2.772,3.003
Azerbaijan,72259100,2.541,2.772,3.003
Azerbaijan,72259200,2.541,2.772,3.003
Azerbaijan,72259900,2.541,2.772,3.003
,72259900,,,
Azerbaijan,72261100,4.081,4.452,4.823
Azerbaijan,72261910,2.541,2.772,3.003
Azerbaijan,72261980,2.541,2.772,3.003
Azerbaijan,72262000,2.541,2.772,3.003
Azerbaijan,722691,2.541,2.772,3.003
Azerbaijan,72269200,2.541,2.772,3.003
Azerbaijan,722699,2.541,2.772,3.003
Azerbaijan,7227,2.541,2.772,3.003
,7227,,,
Azerbaijan,72281020,2.541,2.772,3.003
Azerbaijan,72281050,2.541,2.772,3.003
Azerbaijan,72281090,2.541,2.772,3.003
Azerbaijan,722820,2.541,2.772,3.003
Azerbaijan,722830,2.541,2.772,3.003
Azerbaijan,722840,2.541,2.772,3.003
Azerbaijan,722850,2.541,2.772,3.003
Azerbaijan,722860,2.541,2.772,3.003
Azerbaijan,722870,2.541,2.772,3.003
Azerbaijan,72288000,2.541,2.772,3.003
Azerbaijan,7229,2.541,2.772,3.003
Azerbaijan,7301,0.209,0.228,0.247
Azerbaijan,7302,2.035,2.22,2.405
,7302,,,
Azerbaijan,730300,1.65,1.8,1.95
,730300,,,
Azerbaijan,73041100,2.827,3.084,3.341
Azerbaijan,730419,0.264,0.288,0.312
Azerbaijan,73042200,2.827,3.084,3.341
Azerbaijan,73042300,0.264,0.288,0.312
Azerbaijan,73042400,2.827,3.084,3.341
Azerbaijan,730429,0.264,0.288,0.312
Azerbaijan,730431,0.264,0.288,0.312
Azerbaijan,730439,0.264,0.288,0.312
Azerbaijan,73044100,2.827,3.084,3.341
Azerbaijan,730449,2.827,3.084,3.341
Azerbaijan,730451,0.264,0.288,0.312
Azerbaijan,730459,0.264,0.288,0.312
Azerbaijan,73049000,0.264,0.288,0.312
Azerbaijan,7305,0.264,0.288,0.312
,7305,,,
Azerbaijan,73061100,2.827,3.084,3.341
Azerbaijan,73061900,0.264,0.288,0.312
Azerbaijan,73062100,2.827,3.084,3.341
Azerbaijan,73062900,0.264,0.288,0.312
Azerbaijan,73063012,0.264,0.288,0.312
Azerbaijan,73063018,0.264,0.288,0.312
Azerbaijan,73063041,0.264,0.288,0.312
Azerbaijan,73063049,0.264,0.288,0.312
Azerbaijan,73063072,0.264,0.288,0.312
Azerbaijan,73063077,0.264,0.288,0.312
Azerbaijan,73063080,0.264,0.288,0.312
Azerbaijan,73064020,2.827,3.084,3.341
Azerbaijan,73064080,2.827,3.084,3.341
Azerbaijan,73065021,0.264,0.288,0.312
Azerbaijan,73065029,0.264,0.288,0.312
Azerbaijan,73065080,0.264,0.288,0.312
Azerbaijan,73066110,2.827,3.084,3.341
Azerbaijan,73066192,0.264,0.288,0.312
Azerbaijan,73066199,0.264,0.288,0.312
Azerbaijan,73066910,2.827,3.084,3.341
Azerbaijan,73066990,0.264,0.288,0.312
Azerbaijan,73069000,0.264,0.288,0.312
,73069000,,,
Azerbaijan,730711,1.65,1.8,1.95
Azerbaijan,73071910,1.65,1.8,1.95
Azerbaijan,73071990,0.143,0.156,0.169
Azerbaijan,73072100,2.596,2.832,3.068
Azerbaijan,730722,2.596,2.832,3.068
Azerbaijan,730723,2.596,2.832,3.068
Azerbaijan,730729,2.596,2.832,3.068
Azerbaijan,73079100,0.154,0.168,0.182
Azerbaijan,730792,0.154,0.168,0.182
Azerbaijan,730793,0.154,0.168,0.182
Azerbaijan,730799,0.154,0.168,0.182
Azerbaijan,7308,2.079,2.268,2.457
Azerbaijan,7309,1.947,2.124,2.301
Azerbaijan,7310,0.264,0.288,0.312
,7310,,,
Azerbaijan,731100,1.947,2.124,2.301
,731100,,,
Azerbaijan,73181100,0.154,0.168,0.182
Azerbaijan,73181210,2.827,3.084,3.341
Azerbaijan,73181290,0.154,0.168,0.182
Azerbaijan,73181300,0.154,0.168,0.182
Azerbaijan,73181410,2.827,3.084,3.341
Azerbaijan,73181491,0.154,0.168,0.182
Azerbaijan,73181499,0.154,0.168,0.182
Azerbaijan,731815,2.354,2.568,2.782
Azerbaijan,731816,2.442,2.664,2.886
Azerbaijan,73181900,0.154,0.168,0.182
Azerbaijan,73182100,0.154,0.168,0.182
Azerbaijan,73182200,1.133,1.236,1.339
Azerbaijan,73182300,0.825,0.9,0.975
Azerbaijan,73182400,0.154,0.168,0.182
Azerbaijan,73182900,0.154,0.168,0.182
,73182900,,,
Azerbaijan,73261100,0.143,0.156,0.169
Azerbaijan,732619,0.143,0.156,0.169
Azerbaijan,73262000,0.154,0.168,0.182
Azerbaijan,73269030,0.154,0.168,0.182
Azerbaijan,73269040,0.154,0.168,0.182
Azerbaijan,73269050,0.154,0.168,0.182
Azerbaijan,73269060,0.154,0.168,0.182
Azerbaijan,73269092,0.143,0.156,0.169
Azerbaijan,73269094,0.143,0.156,0.169
Azerbaijan,73269096,0.143,0.156,0.169
Azerbaijan,73269098,0.154,0.168,0.182
Bangladesh,25070080,,,
Bangladesh,25231000,,,
Bangladesh,25231000,1.529,1.668,1.807
Bangladesh,25232100,1.551,1.692,1.833
Bangladesh,25232900,1.397,1.524,1.651
Bangladesh,25239000,1.628,1.776,1.924
Bangladesh,25239000,1.331,1.452,1.573
Bangladesh,25233000,,,
Bangladesh,28080000,1.889,1.889,1.889
Bangladesh,28141000,2.535,2.535,2.535
Bangladesh,28142000,0.758,0.758,0.758
Bangladesh,28342100,1.737,1.737,1.737
Bangladesh,3102,,,
Bangladesh,31021012,0.566,0.566,0.566
Bangladesh,31021015,0.919,0.919,0.919
Bangladesh,31021019,1.717,1.717,1.717
Bangladesh,31021090,1.677,1.677,1.677
Bangladesh,31022100,0.778,0.778,0.778
Bangladesh,31022900,1.293,1.293,1.293
Bangladesh,31023010,1.333,1.333,1.333
Bangladesh,31023090,2.06,2.06,2.06
Bangladesh,31024010,1.788,1.788,1.788
Bangladesh,31024090,1.788,1.788,1.788
Bangladesh,31025000,2.949,2.949,2.949
Bangladesh,31026000,1.727,1.727,1.727
Bangladesh,31028000,1.465,1.465,1.465
Bangladesh,31029000,1.636,1.636,1.636
Bangladesh,3105,,,
Bangladesh,31051000,0.808,0.808,0.808
Bangladesh,31052010,0.96,0.96,0.96
Bangladesh,31052090,0.657,0.657,0.657
Bangladesh,31053000,0.626,0.626,0.626
Bangladesh,31054000,0.404,0.404,0.404
Bangladesh,31055100,1.283,1.283,1.283
Bangladesh,31055900,0.747,0.747,0.747
Bangladesh,31059020,1.202,1.202,1.202
Bangladesh,31059080,0.636,0.636,0.636
Bangladesh,7601,0.396,0.432,0.468
Bangladesh,7603,1.859,2.028,2.197
Bangladesh,76041010,2.101,2.292,2.483
Bangladesh,76041090,2.123,2.316,2.509
Bangladesh,76042100,2.123,2.316,2.509
Bangladesh,76042910,2.101,2.292,2.483
Bangladesh,76042990,2.123,2.316,2.509
Bangladesh,7605,2.101,2.292,2.483
Bangladesh,7606,2.607,2.844,3.081
Bangladesh,7607,2.607,2.844,3.081
Bangladesh,7608,2.123,2.316,2.509
Bangladesh,76090000,2.123,2.316,2.509
Bangladesh,76101000,2.123,2.316,2.509
Bangladesh,761090,2.123,2.316,2.509
Bangladesh,76109010,2.123,2.316,2.509
Bangladesh,76109090,2.123,2.316,2.509
Bangladesh,76110000,2.607,2.844,3.081
Bangladesh,7612,2.607,2.844,3.081
Bangladesh,76130000,2.607,2.844,3.081
Bangladesh,7614,2.101,2.292,2.483
Bangladesh,76161000,2.607,2.844,3.081
Bangladesh,76169100,2.607,2.844,3.081
Bangladesh,76169910,1.859,2.028,2.197
Bangladesh,76169990,2.607,2.844,3.081
Bangladesh,28041000,11.902,12.984,14.066
Bahrain,7601,2.057,2.244,2.431
Bahrain,7603,2.178,2.376,2.574
Bahrain,76041010,2.42,2.64,2.86
Bahrain,76041090,2.442,2.664,2.886
Bahrain,76042100,2.442,2.664,2.886
Bahrain,76042910,2.42,2.64,2.86
Bahrain,76042990,2.442,2.664,2.886
Bahrain,7605,2.42,2.64,2.86
Bahrain,7606,2.926,3.192,3.458
Bahrain,7607,2.926,3.192,3.458
Bahrain,7608,2.442,2.664,2.886
Bahrain,76090000,2.442,2.664,2.886
Bahrain,76101000,2.442,2.664,2.886
Bahrain,761090,2.442,2.664,2.886
Bahrain,76109010,2.442,2.664,2.886
Bahrain,76109090,2.442,2.664,2.886
Bahrain,76110000,2.926,3.192,3.458
Bahrain,7612,2.926,3.192,3.458
Bahrain,76130000,2.926,3.192,3.458
Bahrain,7614,2.42,2.64,2.86
Bahrain,76161000,2.926,3.192,3.458
Bahrain,76169100,2.926,3.192,3.458
Bahrain,76169910,2.178,2.376,2.574
Bahrain,76169990,2.926,3.192,3.458
Bahrain,28041000,11.902,12.984,14.066
Belarus,25070080,,,
Belarus,25231000,,,
Belarus,25231000,1.507,1.644,1.781
Belarus,25232100,,,
Belarus,25232900,1.529,1.668,1.807
Belarus,25239000,,,
Belarus,25239000,1.463,1.596,1.729
Belarus,25233000,,,
Belarus,28080000,2.747,2.747,2.747
Belarus,28141000,2.273,2.273,2.273
Belarus,28142000,0.687,0.687,0.687
Belarus,28342100,2.242,2.242,2.242
Belarus,3102,,,
Belarus,31021012,0.495,0.495,0.495
Belarus,31021015,0.808,0.808,0.808
Belarus,31021019,1.495,1.495,1.495
Belarus,31021090,1.465,1.465,1.465
Belarus,31022100,0.677,0.677,0.677
Belarus,31022900,1.465,1.465,1.465
Belarus,31023010,1.707,1.707,1.707
Belarus,31023090,2.626,2.626,2.626
Belarus,31024010,2.242,2.242,2.242
Belarus,31024090,2.242,2.242,2.242
Belarus,31025000,4.293,4.293,4.293
Belarus,31026000,2.202,2.202,2.202
Belarus,31028000,1.646,1.646,1.646
Belarus,31029000,1.687,1.687,1.687
Belarus,3105,,,
Belarus,31051000,0.869,0.869,0.869
Belarus,31052010,1.131,1.131,1.131
Belarus,31052090,0.768,0.768,0.768
Belarus,31053000,0.545,0.545,0.545
Belarus,31054000,0.354,0.354,0.354
Belarus,31055100,1.545,1.545,1.545
Belarus,31055900,0.657,0.657,0.657
Belarus,31059020,1.485,1.485,1.485
Belarus,31059080,0.768,0.768,0.768
Belarus,28041000,15.433,16.836,18.239
Benin,25070080,,,
Benin,25231000,,,
Benin,25231000,0.99,1.08,1.17
Benin,25232100,,,
Benin,25232900,1.089,1.188,1.287
Benin,25239000,,,
Benin,25239000,1.056,1.152,1.248
Benin,25233000,,,
Bolivia,25070080,,,
Bolivia,25231000,,,
Bolivia,25231000,0.99,1.08,1.17
Bolivia,25232100,,,
Bolivia,25232900,1.023,1.116,1.209
Bolivia,25239000,,,
Bolivia,25239000,0.979,1.068,1.157
Bolivia,25233000,,,
Bolivia,7601,0.396,0.432,0.468
Bolivia,7603,0.517,0.564,0.611
Bolivia,76041010,0.759,0.828,0.897
Bolivia,76041090,0.781,0.852,0.923
Bolivia,76042100,0.781,0.852,0.923
Bolivia,76042910,0.759,0.828,0.897
Bolivia,76042990,0.781,0.852,0.923
Bolivia,7605,0.759,0.828,0.897
Bolivia,7606,1.265,1.38,1.495
Bolivia,7607,1.265,1.38,1.495
Bolivia,7608,0.781,0.852,0.923
Bolivia,76090000,0.781,0.852,0.923
Bolivia,76101000,0.781,0.852,0.923
Bolivia,761090,0.781,0.852,0.923
Bolivia,76109010,0.781,0.852,0.923
